Ticket_Key,Agentkey,IssueType,Vendor,Feedback,CPC,AWT (hrs),Good Feedback
38763,43,RMA,XYZ,Good,3,4,1
38770,4,RMA,XYZ,Good,3,8.4,1
38784,83,RMA,XYZ,Good,3,2.2,1
39319,17,RMA,XYZ,Good,3,19.6,1
39323,64,RMA,XYZ,Good,3,2.8,1
39941,41,RMA,XYZ,Good,3,9.9,1
40690,39,RMA,XYZ,Good,3,23.6,1
41715,64,RMA,XYZ,Good,3,25.8,1
42509,4,RMA,XYZ,Good,3,3.7,1
42556,83,RMA,XYZ,Good,3,3.5,1
42562,60,RMA,XYZ,Good,3,5.7,1
43077,53,RMA,XYZ,Good,3,2.1,1
43529,37,RMA,XYZ,Good,3,0.2,1
43682,83,RMA,XYZ,Good,3,1.5,1
43744,53,RMA,XYZ,Good,3,1.6,1
43836,37,RMA,XYZ,Good,3,29.5,1
44540,64,RMA,XYZ,Good,3,1.7,1
44863,83,RMA,XYZ,Good,3,0.6,1
45296,4,RMA,XYZ,Good,3,3.9,1
45556,39,RMA,XYZ,Good,3,36.1,1
45695,17,RMA,XYZ,Good,3,17.7,1
46201,43,RMA,XYZ,Good,3,1.9,1
46353,36,RMA,XYZ,Good,3,9.4,1
46997,83,RMA,XYZ,Good,3,1.5,1
47713,17,RMA,XYZ,Good,3,11,1
47729,36,RMA,XYZ,Good,3,33.4,1
47827,53,RMA,XYZ,Good,3,2.5,1
48036,64,RMA,XYZ,Good,3,1.4,1
48472,64,RMA,XYZ,Good,3,31.8,1
48509,60,RMA,XYZ,Good,3,2.2,1
48558,41,RMA,XYZ,Good,3,3.2,1
48828,64,RMA,XYZ,Good,3,3.9,1
49133,83,RMA,XYZ,Good,3,0.4,1
49425,64,RMA,XYZ,Good,3,3.1,1
49496,64,RMA,XYZ,Good,3,3.3,1
50120,83,RMA,XYZ,Good,3,6.9,1
50152,36,RMA,XYZ,Good,3,0,1
50200,64,RMA,XYZ,Good,3,5.2,1
51059,41,RMA,XYZ,Good,3,1,1
51166,39,RMA,XYZ,Good,3,3.9,1
51399,53,RMA,XYZ,Good,3,29.6,1
51904,36,RMA,XYZ,Good,3,2.3,1
52025,17,RMA,XYZ,Good,3,24.4,1
52139,83,RMA,XYZ,Good,3,3.7,1
53300,64,RMA,XYZ,Good,3,0.7,1
53976,83,RMA,XYZ,Good,3,14.1,1
54401,39,RMA,XYZ,Good,3,1.7,1
54740,36,RMA,XYZ,Good,3,2.5,1
55662,17,RMA,XYZ,Good,3,0.8,1
56051,92,RMA,XYZ,Good,3,9.1,1
56986,41,RMA,XYZ,Good,3,1.9,1
57717,43,RMA,XYZ,Good,3,0.3,1
58113,43,RMA,XYZ,Good,3,9.1,1
58624,53,RMA,XYZ,Good,3,2.7,1
58681,17,RMA,XYZ,Good,3,2.8,1
58999,17,RMA,XYZ,Good,3,2.7,1
59024,37,RMA,XYZ,Good,3,0.6,1
59393,37,RMA,XYZ,Good,3,38.7,1
59398,17,RMA,XYZ,Good,3,3.8,1
59795,17,RMA,XYZ,Good,3,3.8,1
60291,64,RMA,XYZ,Good,3,5.9,1
61088,17,RMA,XYZ,Good,3,8.7,1
61534,41,RMA,XYZ,Good,3,0.5,1
61717,60,RMA,XYZ,Good,3,5.7,1
61924,4,RMA,XYZ,Good,3,1.7,1
62833,17,RMA,XYZ,Good,3,39.8,1
63401,53,RMA,XYZ,Good,3,10,1
63990,4,RMA,XYZ,Good,3,36.8,1
64802,17,RMA,XYZ,Good,3,8.6,1
64813,39,RMA,XYZ,Good,3,39.4,1
65559,60,RMA,XYZ,Good,3,16.9,1
65687,60,RMA,XYZ,Good,3,2.6,1
65963,92,RMA,XYZ,Good,3,2.6,1
66452,17,RMA,XYZ,Good,3,23.1,1
67000,53,RMA,XYZ,Good,3,3.3,1
67127,41,RMA,XYZ,Good,3,25.9,1
67143,4,RMA,XYZ,Good,3,2,1
67558,92,RMA,XYZ,Good,3,0.3,1
68940,64,RMA,XYZ,Good,3,0.1,1
68969,53,RMA,XYZ,Good,3,9,1
69243,53,RMA,XYZ,Good,3,3.7,1
69276,17,RMA,XYZ,Good,3,2.8,1
69353,37,RMA,XYZ,Good,3,0.5,1
69364,53,RMA,XYZ,Good,3,3.5,1
69489,60,RMA,XYZ,Good,3,19.2,1
69748,37,RMA,XYZ,Good,3,1,1
70127,43,RMA,XYZ,Good,3,10.6,1
70254,17,RMA,XYZ,Good,3,3.5,1
70507,92,RMA,XYZ,Good,3,3.5,1
70582,37,RMA,XYZ,Good,3,21.8,1
71613,60,RMA,XYZ,Good,3,1.1,1
71762,83,RMA,XYZ,Good,3,3.9,1
72280,43,RMA,XYZ,Good,3,3.3,1
72430,36,RMA,XYZ,Good,3,3.2,1
72994,39,RMA,XYZ,Good,3,11.6,1
73201,37,RMA,XYZ,Good,3,23,1
73882,36,RMA,XYZ,Good,3,2.7,1
73953,36,RMA,XYZ,Good,3,12.3,1
74157,4,RMA,XYZ,Good,3,37.5,1
74401,17,RMA,XYZ,Good,3,0.7,1
74739,53,RMA,XYZ,Good,3,4,1
74907,4,RMA,XYZ,Good,3,2.3,1
75001,37,RMA,XYZ,Good,3,0.9,1
75115,92,RMA,XYZ,Good,3,25.5,1
75741,37,RMA,XYZ,Good,3,6.3,1
76665,83,RMA,XYZ,Good,3,1.8,1
78105,17,RMA,XYZ,Good,3,0.9,1
78649,36,RMA,XYZ,Good,3,0,1
78746,4,RMA,XYZ,Good,3,4,1
79078,60,RMA,XYZ,Good,3,4.1,1
79206,43,RMA,XYZ,Good,3,0.6,1
79401,64,RMA,XYZ,Good,3,15.4,1
79821,4,RMA,XYZ,Good,3,6.3,1
80192,41,RMA,XYZ,Good,3,1.4,1
80382,17,RMA,XYZ,Good,3,0.3,1
81952,39,RMA,XYZ,Good,3,0.4,1
82269,60,RMA,XYZ,Good,3,2.7,1
82732,4,RMA,XYZ,Good,3,1.1,1
83003,92,RMA,XYZ,Good,3,0,1
83400,37,RMA,XYZ,Good,3,1.4,1
83587,4,RMA,XYZ,Good,3,3,1
83594,92,RMA,XYZ,Good,3,11.9,1
83748,64,RMA,XYZ,Good,3,0.7,1
84642,39,RMA,XYZ,Good,3,1.8,1
85039,92,RMA,XYZ,Good,3,3.4,1
85536,41,RMA,XYZ,Good,3,8.1,1
85679,39,RMA,XYZ,Good,3,1.5,1
85937,43,RMA,XYZ,Good,3,4.3,1
86125,36,RMA,XYZ,Good,3,15.1,1
86359,4,RMA,XYZ,Good,3,2,1
87271,92,RMA,XYZ,Good,3,3.7,1
87539,92,RMA,XYZ,Good,3,0.5,1
87705,36,RMA,XYZ,Good,3,8.2,1
87742,64,RMA,XYZ,Good,3,31.8,1
87758,39,RMA,XYZ,Good,3,9.2,1
88063,36,RMA,XYZ,Good,3,22.7,1
88671,53,RMA,XYZ,Good,3,1.3,1
89286,41,RMA,XYZ,Good,3,2.4,1
90135,64,RMA,XYZ,Good,3,1.2,1
90313,4,RMA,XYZ,Good,3,3.7,1
90639,17,RMA,XYZ,Good,3,32.2,1
90998,4,RMA,XYZ,Good,3,9.6,1
91643,36,RMA,XYZ,Good,3,4.1,1
91730,43,RMA,XYZ,Good,3,1.6,1
94552,43,RMA,XYZ,Good,3,4.4,1
94712,92,RMA,XYZ,Good,3,1.8,1
95153,37,RMA,XYZ,Good,3,17.1,1
95826,60,RMA,XYZ,Good,3,8,1
96527,92,RMA,XYZ,Good,3,11.4,1
97163,39,RMA,XYZ,Good,3,2.8,1
98211,64,RMA,XYZ,Good,3,1.9,1
98276,39,RMA,XYZ,Good,3,7.2,1
99139,39,RMA,XYZ,Good,3,4.9,1
99885,53,RMA,XYZ,Good,3,3.2,1
279,95,Aftersales,XYZ,Good,3,1.3,1
408,95,Aftersales,XYZ,Good,3,0.8,1
687,95,Aftersales,XYZ,Good,3,1.1,1
916,95,Presales,XYZ,Good,3,2.6,1
1928,95,Aftersales,XYZ,Good,3,2.5,1
3512,95,Presales,XYZ,Good,3,1.7,1
4125,95,Presales,XYZ,Good,3,0.1,1
4556,95,Aftersales,XYZ,Good,3,7.6,1
4883,95,Aftersales,XYZ,Good,3,33.6,1
5707,95,Presales,XYZ,Good,3,0.1,1
5909,95,Aftersales,XYZ,Good,3,13.7,1
9072,95,Aftersales,XYZ,Good,3,1.8,1
9745,95,Presales,XYZ,Good,3,3.1,1
10034,95,Aftersales,XYZ,Good,3,2.1,1
10457,95,Aftersales,XYZ,Good,3,2.8,1
10948,95,Billing,XYZ,Good,3,1.6,1
11397,95,Aftersales,XYZ,Good,3,2.7,1
11450,95,Aftersales,XYZ,Good,3,3.8,1
12175,95,Billing,XYZ,Good,3,3.4,1
12191,95,Aftersales,XYZ,Good,3,4,1
12532,95,Billing,XYZ,Good,3,5.3,1
12565,95,Presales,XYZ,Good,3,0,1
13327,95,Aftersales,XYZ,Good,3,6.7,1
13774,95,Presales,XYZ,Good,3,2.9,1
13959,95,Aftersales,XYZ,Good,3,24.3,1
14406,95,Aftersales,XYZ,Good,3,7.5,1
14490,95,Billing,XYZ,Good,3,3.8,1
14650,95,Presales,XYZ,Good,3,8.9,1
16162,95,Billing,XYZ,Good,3,3.8,1
17046,95,Aftersales,XYZ,Good,3,5,1
17087,95,Presales,XYZ,Good,3,11.4,1
17346,95,Presales,XYZ,Good,3,1.9,1
17661,95,Billing,XYZ,Good,3,3.8,1
18699,95,Aftersales,XYZ,Good,3,11.5,1
19237,95,Aftersales,XYZ,Good,3,0.6,1
19969,95,Presales,XYZ,Good,3,1.8,1
21376,95,Presales,XYZ,Good,3,10.5,1
22257,95,Aftersales,XYZ,Good,3,1.4,1
22411,95,Aftersales,XYZ,Good,3,4,1
24045,95,Aftersales,XYZ,Good,3,3.7,1
25474,95,Presales,XYZ,Good,3,5.5,1
25693,95,Aftersales,XYZ,Good,3,16.1,1
25936,95,Aftersales,XYZ,Good,3,5.8,1
26630,95,Presales,XYZ,Good,3,0.8,1
26631,95,Aftersales,XYZ,Good,3,1.9,1
26971,95,Presales,XYZ,Good,3,0.8,1
27044,95,Billing,XYZ,Good,3,3.5,1
27677,95,Billing,XYZ,Good,3,3,1
29333,95,Aftersales,XYZ,Good,3,3.7,1
29679,95,Billing,XYZ,Good,3,6.9,1
29686,95,Aftersales,XYZ,Good,3,7.9,1
29952,95,Billing,XYZ,Good,3,6.1,1
31654,95,Billing,XYZ,Good,3,30.5,1
31679,95,Billing,XYZ,Good,3,16.1,1
31697,95,Aftersales,XYZ,Good,3,2.7,1
32130,95,Presales,XYZ,Good,3,0.6,1
32990,95,Aftersales,XYZ,Good,3,3.4,1
34716,95,Billing,XYZ,Good,3,4,1
34731,95,Aftersales,XYZ,Good,3,4.6,1
34832,95,Billing,XYZ,Good,3,15.3,1
35813,95,Billing,XYZ,Good,3,1,1
35821,95,Aftersales,XYZ,Good,3,29.8,1
36573,95,Presales,XYZ,Good,3,30.9,1
36574,95,Presales,XYZ,Good,3,0.5,1
36613,95,Billing,XYZ,Good,3,24.1,1
37965,95,Aftersales,XYZ,Good,3,1.2,1
38274,95,Aftersales,XYZ,Good,3,8.2,1
39996,95,Aftersales,XYZ,Good,3,2,1
41098,95,Presales,XYZ,Good,3,6.5,1
41575,95,Presales,XYZ,Good,3,1,1
41808,95,Presales,XYZ,Good,3,13.5,1
45534,95,Billing,XYZ,Good,3,2,1
45886,95,Billing,XYZ,Good,3,8.2,1
48705,95,Billing,XYZ,Good,3,14.9,1
49679,95,Presales,XYZ,Good,3,1.3,1
49944,95,Billing,XYZ,Good,3,2.4,1
49993,95,Presales,XYZ,Good,3,26.7,1
50760,95,Presales,XYZ,Good,3,8.4,1
51631,95,Presales,XYZ,Good,3,3.8,1
52356,95,Presales,XYZ,Good,3,9,1
52581,95,Presales,XYZ,Good,3,0.6,1
52848,95,Presales,XYZ,Good,3,2.1,1
52863,95,Presales,XYZ,Good,3,0.6,1
53659,95,Billing,XYZ,Good,3,2.5,1
55386,95,Presales,XYZ,Good,3,2.3,1
55778,95,Billing,XYZ,Good,3,0.7,1
55952,95,Aftersales,XYZ,Good,3,16.8,1
56993,95,Billing,XYZ,Good,3,2.7,1
58375,95,Presales,XYZ,Good,3,1.7,1
59402,95,Billing,XYZ,Good,3,0.1,1
59590,95,Presales,XYZ,Good,3,4,1
60117,95,Billing,XYZ,Good,3,5.4,1
61682,95,Aftersales,XYZ,Good,3,2.9,1
62011,95,Billing,XYZ,Good,3,1.9,1
62179,95,Billing,XYZ,Good,3,8.1,1
62292,95,Aftersales,XYZ,Good,3,0,1
62896,95,Billing,XYZ,Good,3,24.6,1
63188,95,Presales,XYZ,Good,3,0.2,1
64085,95,Billing,XYZ,Good,3,0.8,1
65239,95,Presales,XYZ,Good,3,4,1
66022,95,Presales,XYZ,Good,3,17.3,1
66717,95,Billing,XYZ,Good,3,5.9,1
67943,95,Presales,XYZ,Good,3,5.8,1
68389,95,Billing,XYZ,Good,3,2.5,1
68902,95,Billing,XYZ,Good,3,6.6,1
69320,95,Aftersales,XYZ,Good,3,1,1
69441,95,Aftersales,XYZ,Good,3,3.3,1
70342,95,Billing,XYZ,Good,3,1.3,1
71228,95,Billing,XYZ,Good,3,5.1,1
71434,95,Billing,XYZ,Good,3,1.9,1
71700,95,Billing,XYZ,Good,3,1.9,1
71821,95,Billing,XYZ,Good,3,26.2,1
73095,95,Presales,XYZ,Good,3,0,1
74342,95,Billing,XYZ,Good,3,21.5,1
74496,95,Presales,XYZ,Good,3,7.8,1
74510,95,Presales,XYZ,Good,3,0.2,1
76907,95,Aftersales,XYZ,Good,3,0.2,1
77557,95,Billing,XYZ,Good,3,3.3,1
77878,95,Aftersales,XYZ,Good,3,2.4,1
78556,95,Presales,XYZ,Good,3,3.3,1
78662,95,Presales,XYZ,Good,3,25.7,1
78787,95,Billing,XYZ,Good,3,19.1,1
78927,95,Aftersales,XYZ,Good,3,28.5,1
78996,95,Billing,XYZ,Good,3,1.8,1
79393,95,Presales,XYZ,Good,3,25.8,1
80136,95,Presales,XYZ,Good,3,6.6,1
80610,95,Aftersales,XYZ,Good,3,8.2,1
81140,95,Billing,XYZ,Good,3,38.9,1
81289,95,Aftersales,XYZ,Good,3,0.5,1
82297,95,Presales,XYZ,Good,3,2.7,1
83008,95,Aftersales,XYZ,Good,3,9.5,1
83252,95,Aftersales,XYZ,Good,3,1.8,1
83387,95,Presales,XYZ,Good,3,38,1
83588,95,Aftersales,XYZ,Good,3,16.7,1
84757,95,Billing,XYZ,Good,3,35.9,1
86092,95,Billing,XYZ,Good,3,14.5,1
86377,95,Presales,XYZ,Good,3,8.3,1
88298,95,Aftersales,XYZ,Good,3,17.7,1
88352,95,Billing,XYZ,Good,3,0.8,1
88564,95,Presales,XYZ,Good,3,11.6,1
89098,95,Aftersales,XYZ,Good,3,2.6,1
89430,95,Presales,XYZ,Good,3,3.3,1
89722,95,Aftersales,XYZ,Good,3,5.5,1
91901,95,Aftersales,XYZ,Good,3,2.4,1
92051,95,Billing,XYZ,Good,3,2.4,1
92116,95,Presales,XYZ,Good,3,2.5,1
93131,95,Billing,XYZ,Good,3,4.5,1
93174,95,Billing,XYZ,Good,3,9.1,1
93722,95,Billing,XYZ,Good,3,2.2,1
94048,95,Presales,XYZ,Good,3,0.9,1
94186,95,Presales,XYZ,Good,3,1.6,1
95057,95,Presales,XYZ,Good,3,3.4,1
95089,95,Aftersales,XYZ,Good,3,39.5,1
95362,95,Aftersales,XYZ,Good,3,2.6,1
95364,95,Billing,XYZ,Good,3,5.7,1
95920,95,Presales,XYZ,Good,3,2.5,1
99717,95,Aftersales,XYZ,Good,3,0.6,1
63,13,Aftersales,XYZ,Good,3,3.1,1
204,13,Billing,XYZ,Good,3,7.6,1
847,13,Aftersales,XYZ,Good,3,1.5,1
1122,13,Aftersales,XYZ,Good,3,0.5,1
2049,13,Presales,XYZ,Good,3,3.1,1
2290,13,Aftersales,XYZ,Good,3,9.2,1
5166,13,Billing,XYZ,Good,3,1.9,1
5592,13,Aftersales,XYZ,Good,3,2.4,1
6082,13,Aftersales,XYZ,Good,3,0.1,1
7455,13,Billing,XYZ,Good,3,10.8,1
7753,13,Billing,XYZ,Good,3,3,1
11291,13,Billing,XYZ,Good,3,1.1,1
11321,13,Billing,XYZ,Good,3,0.4,1
13138,13,Presales,XYZ,Good,3,16.5,1
15520,13,Aftersales,XYZ,Good,3,8.2,1
16114,13,Presales,XYZ,Good,3,3.7,1
16290,13,Presales,XYZ,Good,3,1.9,1
16602,13,Presales,XYZ,Good,3,33.1,1
16828,13,Billing,XYZ,Good,3,24.6,1
18222,13,Presales,XYZ,Good,3,13.5,1
18256,13,Billing,XYZ,Good,3,22.2,1
18620,13,Presales,XYZ,Good,3,1.2,1
18905,13,Billing,XYZ,Good,3,30,1
19272,13,Billing,XYZ,Good,3,0.8,1
20281,13,Aftersales,XYZ,Good,3,0.2,1
20471,13,Presales,XYZ,Good,3,1.5,1
20782,13,Aftersales,XYZ,Good,3,6.5,1
20857,13,Aftersales,XYZ,Good,3,8,1
22117,13,Billing,XYZ,Good,3,1.3,1
22149,13,Presales,XYZ,Good,3,7.9,1
22349,13,Aftersales,XYZ,Good,3,27.3,1
22394,13,Aftersales,XYZ,Good,3,3.6,1
22607,13,Presales,XYZ,Good,3,3.1,1
22863,13,Aftersales,XYZ,Good,3,0,1
24062,13,Aftersales,XYZ,Good,3,26.8,1
24220,13,Billing,XYZ,Good,3,6.4,1
24342,13,Billing,XYZ,Good,3,14.7,1
24979,13,Presales,XYZ,Good,3,4.5,1
25598,13,Presales,XYZ,Good,3,3.1,1
27743,13,Presales,XYZ,Good,3,28.5,1
27860,13,Billing,XYZ,Good,3,3.2,1
28097,13,Billing,XYZ,Good,3,4.2,1
28787,13,Presales,XYZ,Good,3,8.2,1
28988,13,Billing,XYZ,Good,3,3.9,1
30659,13,Presales,XYZ,Good,3,9.8,1
31119,13,Billing,XYZ,Good,3,6.8,1
32065,13,Presales,XYZ,Good,3,29.7,1
32173,13,Billing,XYZ,Good,3,9.9,1
32444,13,Aftersales,XYZ,Good,3,22.8,1
32703,13,Billing,XYZ,Good,3,10.3,1
32951,13,Presales,XYZ,Good,3,26.1,1
33243,13,Billing,XYZ,Good,3,2.9,1
33253,13,Presales,XYZ,Good,3,21,1
34296,13,Billing,XYZ,Good,3,3.7,1
34520,13,Aftersales,XYZ,Good,3,9.6,1
34669,13,Aftersales,XYZ,Good,3,0.9,1
36066,13,Billing,XYZ,Good,3,1.2,1
37839,13,Billing,XYZ,Good,3,9.3,1
39154,13,Billing,XYZ,Good,3,1.8,1
39544,13,Billing,XYZ,Good,3,3.6,1
39898,13,Presales,XYZ,Good,3,19.5,1
40339,13,Billing,XYZ,Good,3,3.1,1
41364,13,Billing,XYZ,Good,3,4,1
41724,13,Aftersales,XYZ,Good,3,4.6,1
41917,13,Billing,XYZ,Good,3,9.6,1
42066,13,Presales,XYZ,Good,3,2.3,1
42398,13,Billing,XYZ,Good,3,3.7,1
42402,13,Presales,XYZ,Good,3,3.4,1
43673,13,Presales,XYZ,Good,3,4.8,1
44070,13,Presales,XYZ,Good,3,4.6,1
44087,13,Aftersales,XYZ,Good,3,2.7,1
44235,13,Billing,XYZ,Good,3,3.2,1
44562,13,Presales,XYZ,Good,3,1.6,1
44693,13,Billing,XYZ,Good,3,0.3,1
47317,13,Presales,XYZ,Good,3,1.2,1
47436,13,Billing,XYZ,Good,3,1.7,1
47611,13,Presales,XYZ,Good,3,7,1
47686,13,Presales,XYZ,Good,3,0.2,1
47830,13,Presales,XYZ,Good,3,3.7,1
49025,13,Billing,XYZ,Good,3,3.7,1
49347,13,Presales,XYZ,Good,3,27.5,1
50322,13,Billing,XYZ,Good,3,0.8,1
50673,13,Aftersales,XYZ,Good,3,7.9,1
52477,13,Billing,XYZ,Good,3,3.4,1
53604,13,Billing,XYZ,Good,3,28.3,1
54744,13,Billing,XYZ,Good,3,2.6,1
55124,13,Presales,XYZ,Good,3,3.6,1
55411,13,Presales,XYZ,Good,3,39,1
55582,13,Aftersales,XYZ,Good,3,2.6,1
57020,13,Aftersales,XYZ,Good,3,12.6,1
57653,13,Aftersales,XYZ,Good,3,9.6,1
59236,13,Aftersales,XYZ,Good,3,2.6,1
59965,13,Aftersales,XYZ,Good,3,2.6,1
60608,13,Billing,XYZ,Good,3,9.7,1
61919,13,Presales,XYZ,Good,3,2.7,1
62291,13,Presales,XYZ,Good,3,19.7,1
62889,13,Billing,XYZ,Good,3,31.6,1
63275,13,Presales,XYZ,Good,3,3.6,1
63717,13,Presales,XYZ,Good,3,2.1,1
64283,13,Aftersales,XYZ,Good,3,2.7,1
65001,13,Billing,XYZ,Good,3,2.5,1
65072,13,Aftersales,XYZ,Good,3,0.2,1
66682,13,Presales,XYZ,Good,3,2.1,1
67018,13,Aftersales,XYZ,Good,3,0.2,1
67154,13,Billing,XYZ,Good,3,0.6,1
67793,13,Billing,XYZ,Good,3,37.5,1
68142,13,Presales,XYZ,Good,3,0.2,1
68172,13,Aftersales,XYZ,Good,3,7.9,1
69611,13,Billing,XYZ,Good,3,5.1,1
70635,13,Billing,XYZ,Good,3,0.1,1
70871,13,Presales,XYZ,Good,3,2,1
71286,13,Presales,XYZ,Good,3,6.9,1
71910,13,Billing,XYZ,Good,3,1.7,1
72193,13,Aftersales,XYZ,Good,3,8.3,1
76696,13,Aftersales,XYZ,Good,3,9.7,1
77120,13,Aftersales,XYZ,Good,3,4,1
77306,13,Aftersales,XYZ,Good,3,9.8,1
77588,13,Aftersales,XYZ,Good,3,0.7,1
77760,13,Billing,XYZ,Good,3,0.1,1
78619,13,Billing,XYZ,Good,3,3.7,1
78639,13,Aftersales,XYZ,Good,3,9.6,1
79574,13,Presales,XYZ,Good,3,2.8,1
79897,13,Billing,XYZ,Good,3,1.4,1
81270,13,Aftersales,XYZ,Good,3,2.6,1
82299,13,Aftersales,XYZ,Good,3,18.6,1
82638,13,Aftersales,XYZ,Good,3,9.4,1
83120,13,Billing,XYZ,Good,3,2.4,1
83934,13,Billing,XYZ,Good,3,36.2,1
84037,13,Presales,XYZ,Good,3,25.6,1
84047,13,Billing,XYZ,Good,3,20.1,1
84132,13,Presales,XYZ,Good,3,4.6,1
84930,13,Aftersales,XYZ,Good,3,19.4,1
85209,13,Presales,XYZ,Good,3,2.7,1
86140,13,Billing,XYZ,Good,3,22.2,1
86661,13,Aftersales,XYZ,Good,3,15.6,1
86787,13,Presales,XYZ,Good,3,0.6,1
87746,13,Billing,XYZ,Good,3,18.3,1
88060,13,Presales,XYZ,Good,3,10,1
88627,13,Billing,XYZ,Good,3,1.2,1
89314,13,Aftersales,XYZ,Good,3,1.8,1
90139,13,Billing,XYZ,Good,3,11,1
91421,13,Presales,XYZ,Good,3,0.3,1
91763,13,Presales,XYZ,Good,3,0.7,1
93404,13,Billing,XYZ,Good,3,6,1
93960,13,Presales,XYZ,Good,3,7.4,1
93971,13,Aftersales,XYZ,Good,3,11.7,1
93992,13,Presales,XYZ,Good,3,7.4,1
94210,13,Aftersales,XYZ,Good,3,1.7,1
94377,13,Billing,XYZ,Good,3,2,1
96429,13,Presales,XYZ,Good,3,11.7,1
97171,13,Presales,XYZ,Good,3,0.8,1
97714,13,Presales,XYZ,Good,3,1.4,1
97740,13,Aftersales,XYZ,Good,3,3.7,1
98070,13,Billing,XYZ,Good,3,1.5,1
98342,13,Billing,XYZ,Good,3,32.6,1
98876,13,Aftersales,XYZ,Good,3,1.6,1
99007,13,Aftersales,XYZ,Good,3,5,1
99375,13,Billing,XYZ,Good,3,1.9,1
99903,13,Presales,XYZ,Good,3,27.9,1
127,44,Feedback,XYZ,Good,3,10.6,1
179,84,Feedback,XYZ,Good,3,0.9,1
250,11,Feedback,XYZ,Good,3,7.9,1
327,84,Feedback,XYZ,Good,3,4.7,1
472,93,Feedback,XYZ,Good,3,6.5,1
576,11,Feedback,XYZ,Good,3,38.7,1
991,46,Feedback,XYZ,Good,3,18.9,1
1460,51,Feedback,XYZ,Good,3,6.8,1
1781,75,Feedback,XYZ,Good,3,14,1
2046,46,Feedback,XYZ,Good,3,7.3,1
2287,46,Feedback,XYZ,Good,3,3.7,1
2353,51,Feedback,XYZ,Good,3,13.3,1
2616,20,Feedback,XYZ,Good,3,3.4,1
3478,75,Feedback,XYZ,Good,3,3.5,1
3776,44,Feedback,XYZ,Good,3,5.7,1
3824,51,Feedback,XYZ,Good,3,4.1,1
4306,81,Feedback,XYZ,Good,3,7,1
4430,93,Feedback,XYZ,Good,3,1.4,1
4527,46,Feedback,XYZ,Good,3,4.4,1
4559,14,Feedback,XYZ,Good,3,1.1,1
4739,75,Feedback,XYZ,Good,3,2.2,1
5559,46,Feedback,XYZ,Good,3,3,1
5769,46,Feedback,XYZ,Good,3,25.6,1
6014,75,Feedback,XYZ,Good,3,5.4,1
6127,20,Feedback,XYZ,Good,3,8,1
6291,81,Feedback,XYZ,Good,3,1.2,1
6914,20,Feedback,XYZ,Good,3,2.4,1
7021,54,Feedback,XYZ,Good,3,13.1,1
7208,84,Feedback,XYZ,Good,3,9.6,1
7220,75,Feedback,XYZ,Good,3,0.8,1
7332,20,Feedback,XYZ,Good,3,27.2,1
7540,75,Feedback,XYZ,Good,3,0.7,1
7712,75,Feedback,XYZ,Good,3,3.8,1
7911,54,Feedback,XYZ,Good,3,17.4,1
8168,93,Feedback,XYZ,Good,3,2.5,1
8231,3,Feedback,XYZ,Good,3,0,1
9040,54,Feedback,XYZ,Good,3,3.1,1
9321,46,Feedback,XYZ,Good,3,38.4,1
9874,51,Feedback,XYZ,Good,3,7.2,1
10653,3,Feedback,XYZ,Good,3,23.4,1
10660,81,Feedback,XYZ,Good,3,3.8,1
10753,3,Feedback,XYZ,Good,3,3.5,1
10861,54,Feedback,XYZ,Good,3,1.1,1
11239,14,Feedback,XYZ,Good,3,4.3,1
11242,44,Feedback,XYZ,Good,3,2.7,1
11890,75,Feedback,XYZ,Good,3,1.3,1
11988,14,Feedback,XYZ,Good,3,19.4,1
12009,3,Feedback,XYZ,Good,3,0.2,1
12116,54,Feedback,XYZ,Good,3,27.8,1
12616,44,Feedback,XYZ,Good,3,5.5,1
12777,84,Feedback,XYZ,Good,3,4.3,1
13181,54,Feedback,XYZ,Good,3,25.7,1
13980,46,Feedback,XYZ,Good,3,4.2,1
14344,84,Feedback,XYZ,Good,3,1.4,1
14536,54,Feedback,XYZ,Good,3,11.5,1
14795,51,Feedback,XYZ,Good,3,34.6,1
14862,14,Feedback,XYZ,Good,3,2.5,1
15209,46,Feedback,XYZ,Good,3,7.1,1
15241,14,Feedback,XYZ,Good,3,9.5,1
15639,11,Feedback,XYZ,Good,3,3.8,1
15737,3,Feedback,XYZ,Good,3,3.3,1
15794,44,Feedback,XYZ,Good,3,28.4,1
15838,93,Feedback,XYZ,Good,3,11.5,1
15847,20,Feedback,XYZ,Good,3,0.6,1
16617,3,Feedback,XYZ,Good,3,9.8,1
16786,46,Feedback,XYZ,Good,3,7.6,1
16797,14,Feedback,XYZ,Good,3,1.5,1
16964,11,Feedback,XYZ,Good,3,7.4,1
17317,84,Feedback,XYZ,Good,3,6.4,1
17495,93,Feedback,XYZ,Good,3,5.8,1
17591,20,Feedback,XYZ,Good,3,10.2,1
17699,14,Feedback,XYZ,Good,3,1.9,1
17787,54,Feedback,XYZ,Good,3,1.6,1
18026,54,Feedback,XYZ,Good,3,11.8,1
18089,75,Feedback,XYZ,Good,3,1.1,1
18597,51,Feedback,XYZ,Good,3,4.9,1
18766,46,Feedback,XYZ,Good,3,12,1
18813,11,Feedback,XYZ,Good,3,2.9,1
19261,44,Feedback,XYZ,Good,3,30.2,1
19457,14,Feedback,XYZ,Good,3,2.3,1
19935,11,Feedback,XYZ,Good,3,10.1,1
